date,Inflation,Labour,Financial,Monetary,Real,country,RECESSION
1992-06-01,,63.1578947368421,49.282296650717704,11.004784688995215,49.760765550239235,CAN,0
1992-06-01,,35.88516746411483,45.45454545454545,12.440191387559809,12.918660287081341,AUS,0
1992-06-01,54.066985645933016,66.98564593301435,100.0,,74.64114832535886,JPN,1
1992-06-01,37.32057416267943,69.85645933014354,45.45454545454545,11.961722488038278,39.71291866028708,USA,0
1992-06-01,76.07655502392345,87.08133971291866,100.0,94.25837320574163,87.08133971291866,DEU,1
1992-06-01,19.138755980861244,71.29186602870813,91.38755980861244,80.0,39.71291866028708,GBR,0
1992-06-01,33.014354066985646,95.69377990430623,80.86124401913875,97.1291866028708,95.21531100478468,FRA,1
1992-07-01,20.476190476190474,72.85714285714285,100.0,87.09677419354838,60.0,GBR,0
1992-07-01,63.8095238095238,84.28571428571429,100.0,95.23809523809523,84.28571428571429,DEU,1
1992-07-01,,68.57142857142857,54.761904761904766,10.0,60.0,CAN,0
1992-07-01,49.523809523809526,60.0,100.0,,64.76190476190476,JPN,1
1992-07-01,39.523809523809526,63.8095238095238,56.666666666666664,7.142857142857142,31.428571428571427,USA,0
1992-07-01,22.857142857142858,92.38095238095238,95.23809523809523,99.04761904761905,86.66666666666667,FRA,1
1992-07-01,,53.333333333333336,54.761904761904766,9.523809523809524,36.666666666666664,AUS,0
1992-08-01,25.118483412322274,58.767772511848335,97.6303317535545,98.5781990521327,6.161137440758294,FRA,1
1992-08-01,64.45497630331754,4.265402843601896,100.0,94.7867298578199,4.265402843601896,DEU,1
1992-08-01,,45.023696682464454,61.61137440758294,7.5829383886255926,32.22748815165877,AUS,0
1992-08-01,,70.14218009478674,61.61137440758294,7.5829383886255926,53.08056872037915,CAN,0
1992-08-01,44.07582938388626,66.35071090047393,68.72037914691943,9.47867298578199,38.862559241706165,USA,0
1992-08-01,8.530805687203792,68.24644549763033,100.0,87.5,45.97156398104265,GBR,0
1992-08-01,49.763033175355446,97.6303317535545,100.0,,96.6824644549763,JPN,1
1992-09-01,58.9622641509434,94.33962264150944,99.52830188679245,99.52830188679245,94.33962264150944,FRA,1
1992-09-01,47.16981132075472,73.11320754716981,68.39622641509435,7.547169811320755,48.58490566037736,USA,0
1992-09-01,,41.509433962264154,60.37735849056604,13.20754716981132,37.735849056603776,AUS,0
1992-09-01,15.09433962264151,75.47169811320755,99.52830188679245,84.84848484848484,73.11320754716981,GBR,0
1992-09-01,68.86792452830188,16.037735849056602,100.0,91.98113207547169,16.037735849056602,DEU,1
1992-09-01,56.132075471698116,66.0377358490566,100.0,,44.81132075471698,JPN,1
1992-09-01,,71.69811320754717,66.50943396226415,6.60377358490566,57.07547169811321,CAN,0
1992-10-01,,68.54460093896714,69.01408450704226,61.03286384976526,47.88732394366197,CAN,0
1992-10-01,57.27699530516433,61.97183098591549,100.0,84.03755868544602,61.97183098591549,DEU,1
1992-10-01,33.33333333333333,92.01877934272301,100.0,100.0,91.54929577464789,FRA,1
1992-10-01,46.478873239436616,82.62910798122066,99.53051643192488,,64.7887323943662,JPN,1
1992-10-01,65.72769953051643,56.33802816901409,54.929577464788736,6.572769953051644,40.375586854460096,USA,0
1992-10-01,,49.76525821596244,46.948356807511736,17.370892018779344,37.08920187793427,AUS,0
1992-10-01,15.96244131455399,66.19718309859155,99.06103286384976,35.294117647058826,28.169014084507044,GBR,0
1992-11-01,12.616822429906541,94.85981308411215,100.0,97.66355140186917,94.85981308411215,FRA,1
1992-11-01,,39.25233644859813,38.31775700934579,19.158878504672895,20.093457943925234,AUS,0
1992-11-01,9.813084112149532,70.09345794392523,91.58878504672897,8.571428571428571,41.1214953271028,GBR,0
1992-11-01,58.87850467289719,50.93457943925234,39.25233644859813,14.953271028037381,31.308411214953267,USA,0
1992-11-01,41.1214953271028,77.10280373831776,96.72897196261682,,46.728971962616825,JPN,1
1992-11-01,,71.96261682242991,70.09345794392523,49.06542056074766,39.25233644859813,CAN,0
1992-11-01,55.60747663551402,43.45794392523364,99.53271028037383,84.57943925233646,43.45794392523364,DEU,1
1992-12-01,52.55813953488372,45.11627906976744,28.837209302325583,23.25581395348837,32.093023255813954,USA,0
1992-12-01,48.372093023255815,86.04651162790698,86.9767441860465,,70.23255813953489,JPN,1
1992-12-01,55.348837209302324,8.837209302325581,98.6046511627907,84.18604651162791,8.837209302325581,DEU,1
1992-12-01,8.837209302325581,34.883720930232556,70.69767441860465,5.555555555555555,2.7906976744186047,GBR,0
1992-12-01,,66.04651162790698,67.44186046511628,68.37209302325581,29.30232558139535,CAN,0
1992-12-01,,34.883720930232556,29.767441860465116,23.25581395348837,19.53488372093023,AUS,0
1992-12-01,25.116279069767444,84.18604651162791,100.0,100.0,68.83720930232559,FRA,1
1993-01-01,56.018518518518526,96.75925925925925,81.94444444444444,,93.51851851851852,JPN,1
1993-01-01,75.0,37.03703703703704,28.703703703703702,10.648148148148149,13.425925925925927,USA,0
1993-01-01,,61.111111111111114,64.35185185185185,52.77777777777778,40.27777777777778,CAN,0
1993-01-01,,34.25925925925926,22.22222222222222,27.314814814814813,19.90740740740741,AUS,0
1993-01-01,57.407407407407405,95.83333333333334,99.53703703703704,100.0,96.29629629629629,FRA,1
1993-01-01,59.25925925925925,96.75925925925925,97.68518518518519,66.66666666666666,96.75925925925925,DEU,1
1993-01-01,8.333333333333332,66.66666666666666,43.51851851851852,0.0,25.0,GBR,0
1993-02-01,69.12442396313364,35.944700460829495,39.63133640552996,20.276497695852534,20.737327188940093,USA,0
1993-02-01,8.755760368663594,55.76036866359447,24.88479262672811,0.0,14.285714285714285,GBR,0
1993-02-01,,57.6036866359447,60.82949308755761,38.70967741935484,40.55299539170507,CAN,0
1993-02-01,59.907834101382484,94.47004608294931,97.23502304147466,58.525345622119815,94.47004608294931,DEU,1
1993-02-01,54.83870967741935,64.0552995391705,73.73271889400922,,12.903225806451612,JPN,1
1993-02-01,42.857142857142854,94.93087557603687,98.61751152073732,100.0,94.93087557603687,FRA,1
1993-02-01,,42.857142857142854,20.737327188940093,29.493087557603687,35.02304147465438,AUS,0
1993-03-01,,44.03669724770643,56.88073394495413,22.018348623853214,22.477064220183486,CAN,0
1993-03-01,,40.825688073394495,21.100917431192663,27.06422018348624,38.99082568807339,AUS,0
1993-03-01,53.21100917431193,52.752293577981646,60.550458715596335,,15.59633027522936,JPN,1
1993-03-01,47.24770642201835,80.73394495412845,97.70642201834863,97.70642201834863,49.54128440366973,FRA,1
1993-03-01,58.71559633027523,76.60550458715596,95.87155963302753,39.908256880733944,76.60550458715596,DEU,1
1993-03-01,12.385321100917432,55.96330275229357,14.678899082568808,0.0,14.678899082568808,GBR,0
1993-03-01,52.293577981651374,41.74311926605505,56.88073394495413,30.73394495412844,39.44954128440367,USA,0
1993-04-01,57.99086757990868,95.8904109589041,94.97716894977168,33.789954337899545,95.8904109589041,DEU,1
1993-04-01,45.20547945205479,65.75342465753424,49.77168949771689,,24.65753424657534,JPN,1
1993-04-01,46.118721461187214,95.8904109589041,94.97716894977168,73.51598173515981,95.8904109589041,FRA,1
1993-04-01,54.337899543378995,42.465753424657535,77.6255707762557,31.05022831050228,36.5296803652968,USA,0
1993-04-01,,47.94520547945205,18.72146118721461,28.767123287671232,45.20547945205479,AUS,0
1993-04-01,10.045662100456621,66.66666666666666,10.50228310502283,2.5,56.16438356164384,GBR,0
1993-04-01,,61.64383561643836,55.70776255707762,15.981735159817351,30.59360730593607,CAN,0
1993-05-01,6.363636363636363,42.72727272727273,8.636363636363637,7.317073170731707,14.545454545454545,GBR,0
1993-05-01,57.72727272727273,95.45454545454545,90.45454545454545,14.545454545454545,95.45454545454545,DEU,1
1993-05-01,,50.0,16.363636363636363,29.09090909090909,53.18181818181819,AUS,0
1993-05-01,,58.18181818181818,52.27272727272727,21.363636363636363,31.363636363636367,CAN,0
1993-05-01,30.454545454545457,94.54545454545455,92.72727272727272,25.90909090909091,93.63636363636364,FRA,1
1993-05-01,48.63636363636364,96.81818181818181,45.0,,65.0,JPN,1
1993-05-01,60.45454545454545,42.72727272727273,82.27272727272728,30.909090909090907,48.18181818181818,USA,0
1993-06-01,50.678733031674206,95.92760180995475,90.49773755656109,10.85972850678733,95.92760180995475,FRA,1
1993-06-01,,53.39366515837104,46.15384615384615,16.289592760180994,32.126696832579185,CAN,0
1993-06-01,,47.963800904977376,14.479638009049776,32.126696832579185,48.41628959276018,AUS,0
1993-06-01,8.144796380090497,45.248868778280546,7.239819004524888,9.523809523809524,19.004524886877828,GBR,0
1993-06-01,49.7737556561086,36.65158371040724,83.2579185520362,40.27149321266968,45.248868778280546,USA,0
1993-06-01,46.15384615384615,93.66515837104072,47.511312217194565,,44.34389140271493,JPN,1
1993-06-01,58.371040723981906,91.8552036199095,76.47058823529412,16.289592760180994,91.8552036199095,DEU,1
1993-07-01,40.99099099099099,43.24324324324324,81.98198198198197,54.95495495495496,63.51351351351351,USA,0
1993-07-01,77.02702702702703,94.14414414414415,71.62162162162163,22.52252252252252,93.69369369369369,FRA,1
1993-07-01,67.56756756756756,76.12612612612612,51.35135135135135,,13.513513513513514,JPN,1
1993-07-01,62.16216216216216,99.09909909909909,65.31531531531532,9.90990990990991,99.09909909909909,DEU,1
1993-07-01,,37.38738738738739,11.26126126126126,37.38738738738739,44.14414414414414,AUS,0
1993-07-01,12.162162162162163,34.68468468468468,5.8558558558558556,11.627906976744185,11.26126126126126,GBR,0
1993-07-01,,51.35135135135135,28.37837837837838,14.414414414414415,28.82882882882883,CAN,0
1993-08-01,,30.493273542600896,18.83408071748879,19.282511210762333,23.318385650224215,CAN,0
1993-08-01,33.18385650224215,54.26008968609865,4.484304932735426,6.8181818181818175,44.39461883408072,GBR,0
1993-08-01,86.09865470852019,78.47533632286996,46.18834080717489,12.556053811659194,43.946188340807176,FRA,1
1993-08-01,67.2645739910314,96.41255605381166,57.847533632286996,,83.40807174887892,JPN,1
1993-08-01,40.35874439461883,41.70403587443946,78.02690582959642,59.19282511210763,56.502242152466366,USA,0
1993-08-01,61.88340807174888,88.78923766816143,50.224215246636774,1.7937219730941705,88.78923766816143,DEU,1
1993-08-01,,48.87892376681614,7.623318385650224,33.18385650224215,44.843049327354265,AUS,0
1993-09-01,,34.82142857142857,12.053571428571429,34.375,20.535714285714285,CAN,0
1993-09-01,,47.767857142857146,4.017857142857143,32.589285714285715,47.767857142857146,AUS,0
1993-09-01,60.71428571428571,91.51785714285714,37.05357142857143,6.25,91.51785714285714,DEU,1
1993-09-01,34.375,29.910714285714285,4.464285714285714,13.333333333333334,11.160714285714286,GBR,0
1993-09-01,43.30357142857143,36.160714285714285,51.78571428571429,65.625,48.214285714285715,USA,0
1993-09-01,58.48214285714286,58.48214285714286,66.96428571428571,,7.5892857142857135,JPN,1
1993-09-01,83.48214285714286,89.73214285714286,24.107142857142858,2.232142857142857,89.28571428571429,FRA,0
1993-10-01,87.1111111111111,90.22222222222223,16.444444444444446,0.4444444444444444,88.88888888888889,FRA,0
1993-10-01,30.666666666666664,22.22222222222222,8.444444444444445,36.95652173913043,8.0,GBR,0
1993-10-01,72.88888888888889,78.66666666666666,33.33333333333333,8.88888888888889,78.66666666666666,DEU,0
1993-10-01,39.55555555555556,41.333333333333336,24.0,68.0,41.77777777777778,USA,0
1993-10-01,68.88888888888889,89.77777777777777,71.55555555555554,,23.555555555555554,JPN,1
1993-10-01,,39.55555555555556,1.3333333333333335,34.22222222222222,44.0,AUS,0
1993-10-01,,36.44444444444444,8.0,7.111111111111111,25.333333333333336,CAN,0
1993-11-01,70.79646017699115,54.86725663716814,70.79646017699115,,7.52212389380531,JPN,0
1993-11-01,39.823008849557525,36.283185840707965,5.3097345132743365,61.504424778761056,46.017699115044245,USA,0
1993-11-01,92.92035398230088,83.6283185840708,4.424778761061947,0.4424778761061947,61.06194690265486,FRA,0
1993-11-01,,43.36283185840708,0.0,32.30088495575221,53.09734513274337,AUS,0
1993-11-01,,21.68141592920354,5.3097345132743365,6.1946902654867255,23.451327433628318,CAN,0
1993-11-01,26.10619469026549,18.58407079646018,16.371681415929203,46.808510638297875,5.3097345132743365,GBR,0
1993-11-01,71.68141592920354,72.12389380530973,26.991150442477874,3.982300884955752,72.12389380530973,DEU,0
1993-12-01,,44.93392070484582,0.0,32.59911894273127,64.75770925110133,AUS,0
1993-12-01,34.801762114537446,61.23348017621145,25.55066079295154,43.75,73.12775330396477,GBR,0
1993-12-01,60.352422907488986,89.42731277533039,59.03083700440529,,26.431718061674008,JPN,0
1993-12-01,46.69603524229075,28.193832599118945,3.524229074889868,55.06607929515418,33.92070484581498,USA,0
1993-12-01,71.80616740088107,84.58149779735683,16.299559471365637,2.2026431718061676,84.58149779735683,DEU,0
1993-12-01,88.10572687224669,86.78414096916299,4.405286343612335,0.0,79.73568281938326,FRA,0
1993-12-01,,37.44493392070485,3.9647577092511015,4.845814977973569,33.92070484581498,CAN,0
1994-01-01,,38.59649122807017,0.0,34.64912280701755,44.73684210526316,AUS,0
1994-01-01,53.94736842105263,48.24561403508772,7.456140350877193,8.771929824561402,48.24561403508772,DEU,0
1994-01-01,36.40350877192983,38.59649122807017,2.1929824561403506,63.59649122807017,46.05263157894737,USA,0
1994-01-01,61.8421052631579,81.14035087719299,3.508771929824561,0.8771929824561403,56.57894736842105,FRA,0
1994-01-01,,42.54385964912281,2.631578947368421,6.578947368421052,25.438596491228072,CAN,0
1994-01-01,49.122807017543856,33.33333333333333,39.91228070175439,38.775510204081634,36.84210526315789,GBR,0
1994-01-01,62.28070175438597,70.6140350877193,39.473684210526315,,10.087719298245613,JPN,0
1994-02-01,52.838427947598255,48.03493449781659,0.0,8.73362445414847,48.03493449781659,DEU,0
1994-02-01,,20.52401746724891,0.8733624454148471,30.131004366812224,21.83406113537118,AUS,0
1994-02-01,58.515283842794766,90.39301310043668,20.087336244541483,,19.213973799126638,JPN,0
1994-02-01,62.00873362445415,81.22270742358079,3.4934497816593884,0.8733624454148471,64.62882096069869,FRA,0
1994-02-01,43.23144104803494,20.087336244541483,55.895196506550214,42.0,13.537117903930133,GBR,0
1994-02-01,36.681222707423586,41.92139737991266,1.7467248908296942,68.12227074235808,47.161572052401745,USA,0
1994-02-01,,48.47161572052402,2.1834061135371177,6.986899563318777,35.37117903930131,CAN,0
1994-03-01,66.52173913043478,93.91304347826087,8.26086956521739,,26.521739130434785,JPN,0
1994-03-01,,28.695652173913043,2.608695652173913,9.130434782608695,27.82608695652174,CAN,0
1994-03-01,33.04347826086956,27.82608695652174,72.60869565217392,39.21568627450981,27.82608695652174,GBR,0
1994-03-01,52.60869565217391,63.04347826086957,0.0,9.565217391304348,63.04347826086957,DEU,0
1994-03-01,39.130434782608695,27.82608695652174,2.608695652173913,68.69565217391305,17.391304347826086,USA,0
1994-03-01,26.521739130434785,82.17391304347827,2.608695652173913,5.217391304347826,74.34782608695653,FRA,0
1994-03-01,,19.130434782608695,3.4782608695652173,27.391304347826086,18.26086956521739,AUS,0
1994-04-01,51.94805194805194,54.97835497835498,0.0,3.896103896103896,54.97835497835498,DEU,0
1994-04-01,34.63203463203463,19.047619047619047,4.329004329004329,71.42857142857143,14.71861471861472,USA,0
1994-04-01,45.02164502164502,58.44155844155844,3.0303030303030303,9.523809523809524,22.943722943722943,FRA,0
1994-04-01,55.41125541125541,29.004329004329005,83.11688311688312,13.461538461538462,32.467532467532465,GBR,0
1994-04-01,,22.07792207792208,3.896103896103896,42.857142857142854,21.21212121212121,CAN,0
1994-04-01,,29.87012987012987,9.090909090909092,25.108225108225106,43.722943722943725,AUS,0
1994-04-01,61.038961038961034,97.83549783549783,3.896103896103896,,72.2943722943723,JPN,0
1994-05-01,,10.344827586206897,15.948275862068966,23.275862068965516,11.206896551724139,AUS,0
1994-05-01,,12.068965517241379,6.4655172413793105,50.0,9.482758620689655,CAN,0
1994-05-01,60.775862068965516,79.3103448275862,3.0172413793103448,,50.0,JPN,0
1994-05-01,32.327586206896555,7.758620689655173,5.603448275862069,85.77586206896551,7.758620689655173,USA,0
1994-05-01,64.65517241379311,25.43103448275862,84.05172413793103,0.0,22.413793103448278,GBR,0
1994-05-01,65.08620689655173,9.482758620689655,4.741379310344827,6.4655172413793105,0.0,FRA,0
1994-05-01,54.310344827586206,40.51724137931034,0.0,1.7241379310344827,40.51724137931034,DEU,0
1994-06-01,64.8068669527897,16.738197424892704,77.6824034334764,0.0,12.875536480686694,GBR,0
1994-06-01,53.21888412017167,51.072961373390555,0.0,1.7167381974248928,51.072961373390555,DEU,0
1994-06-01,40.343347639484975,5.579399141630901,6.866952789699571,78.96995708154506,4.721030042918455,USA,0
1994-06-01,52.78969957081545,68.6695278969957,2.575107296137339,,27.896995708154503,JPN,0
1994-06-01,,10.72961373390558,23.17596566523605,20.171673819742487,13.733905579399142,AUS,0
1994-06-01,66.09442060085837,12.017167381974248,5.579399141630901,5.150214592274678,0.4291845493562232,FRA,0
1994-06-01,,4.721030042918455,8.583690987124463,48.927038626609445,7.296137339055794,CAN,0
1994-07-01,50.0,35.8974358974359,0.8547008547008548,2.1367521367521367,35.8974358974359,DEU,0
1994-07-01,56.41025641025641,5.128205128205128,9.82905982905983,75.64102564102564,3.418803418803419,USA,0
